Date Time,p (mbar),T (degC),Tpot (K),Tdew (degC),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m**3),wv (m/s),max. wv (m/s),wd (deg)
2013-10-15 12:00:00,982.68,12.96,287.55,9.49,79.4,14.96,11.88,3.08,7.55,12.09,1190.98,5.11,7.25,207.8
2013-10-16 12:00:00,987.76,10.5,284.66,6.25,74.9,12.71,9.52,3.19,6.02,9.64,1208.64,1.17,2.72,245.4
2013-10-17 12:00:00,986.3,13.84,288.13,8.62,70.7,15.84,11.2,4.64,7.09,11.36,1192.03,5.57,10.21,212.8
2013-10-18 12:00:00,992.57,11.88,285.65,6.56,69.84,13.93,9.73,4.2,6.12,9.8,1208.57,1.92,4.0,253.3
2013-10-19 12:00:00,988.52,13.97,288.08,6.8,61.9,15.98,9.89,6.09,6.25,10.0,1194.79,4.23,6.85,167.1
2013-10-20 12:00:00,988.78,17.12,291.22,13.2,77.7,19.56,15.19,4.36,9.61,15.37,1179.73,1.95,2.92,189.4
2013-10-21 12:00:00,990.15,17.11,291.09,10.81,66.41,19.54,12.98,6.56,8.19,13.11,1182.42,5.61,8.49,213.7
2013-10-22 12:00:00,986.4,20.35,294.66,12.93,62.39,23.93,14.93,9.0,9.47,15.14,1164.04,3.39,5.0,174.9
2013-10-23 12:00:00,982.56,19.85,294.49,11.67,59.23,23.2,13.74,9.46,8.75,13.99,1161.99,8.49,12.11,214.6
2013-10-24 12:00:00,992.1,17.13,290.95,10.73,65.96,19.57,12.91,6.66,8.13,13.01,1184.71,4.77,6.77,211.2
2013-10-25 12:00:00,990.38,13.19,287.14,11.5,89.5,15.19,13.59,1.59,8.58,13.72,1198.6,1.79,2.8,179.0
2013-10-26 12:00:00,987.52,19.16,293.37,13.47,69.56,22.23,15.46,6.77,9.8,15.66,1169.87,6.11,8.87,200.0
2013-10-27 12:00:00,981.18,17.4,292.14,9.87,61.23,19.9,12.19,7.72,7.76,12.42,1170.84,9.43,13.93,209.4
2013-10-28 12:00:00,973.53,19.95,295.37,8.09,46.29,23.35,10.81,12.54,6.93,11.1,1152.18,9.92,14.53,205.5
2013-10-29 12:00:00,986.39,13.86,288.15,4.9,54.63,15.86,8.67,7.2,5.48,8.79,1193.22,3.86,7.01,218.4
2013-10-30 12:00:00,996.32,11.23,284.69,2.33,54.16,13.35,7.23,6.12,4.52,7.25,1217.09,6.44,8.65,213.5
2013-10-31 12:00:00,999.13,9.32,282.55,3.76,68.11,11.74,8.0,3.75,4.99,8.01,1228.43,1.06,2.4,179.4
2013-11-01 12:00:00,992.4,8.42,282.2,4.26,75.0,11.05,8.29,2.76,5.21,8.35,1223.89,3.08,4.97,134.2
2013-11-02 12:00:00,976.67,14.66,289.77,10.12,74.2,16.71,12.4,4.31,7.93,12.69,1176.43,6.47,11.37,219.7
2013-11-03 12:00:00,975.94,10.41,285.55,5.59,72.0,12.64,9.1,3.54,5.82,9.32,1194.7,3.66,6.57,204.2
2013-11-04 12:00:00,965.06,9.89,285.94,5.31,73.1,12.2,8.92,3.28,5.77,9.24,1183.59,5.85,7.95,178.4
2013-11-05 12:00:00,973.15,8.42,283.78,3.28,70.0,11.05,7.73,3.31,4.96,7.95,1200.33,6.17,9.35,220.0
2013-11-06 12:00:00,975.62,8.66,283.82,2.91,67.07,11.23,7.53,3.7,4.82,7.72,1202.45,4.27,7.45,240.9
2013-11-07 12:00:00,980.93,15.4,290.15,10.66,73.3,17.52,12.84,4.68,8.19,13.09,1178.35,7.04,10.69,211.5
2013-11-08 12:00:00,985.2,9.87,284.24,8.08,88.6,12.19,10.8,1.39,6.85,10.96,1207.59,1.38,1.96,184.7
2013-11-09 12:00:00,984.82,11.02,285.43,2.7,56.4,13.16,7.42,5.74,4.7,7.54,1203.8,6.19,9.01,225.6
2013-11-10 12:00:00,977.27,6.46,281.47,4.15,85.1,9.66,8.22,1.44,5.25,8.41,1213.64,1.03,3.42,260.4
2013-11-11 12:00:00,1002.72,6.96,279.9,3.76,80.0,10.0,8.0,2.0,4.98,7.98,1243.22,1.56,3.08,264.4
2013-11-12 12:00:00,1000.01,3.66,276.82,3.46,98.6,7.95,7.83,0.11,4.89,7.83,1254.72,1.74,2.94,171.6
2013-11-13 12:00:00,1003.73,8.37,281.23,5.17,80.2,11.01,8.83,2.18,5.49,8.8,1237.87,1.07,3.34,358.8
2013-11-14 12:00:00,994.6,0.81,274.4,0.73,99.4,6.48,6.44,0.04,4.04,6.48,1261.55,0.83,1.36,211.5
2013-11-15 12:00:00,1000.88,2.12,275.21,0.72,90.4,7.12,6.44,0.68,4.01,6.43,1263.51,2.13,3.63,28.55
2013-11-16 12:00:00,1004.32,4.38,277.2,0.7,76.9,8.36,6.43,1.93,3.99,6.4,1257.54,1.91,2.56,208.7
2013-11-17 12:00:00,999.57,-0.14,273.05,-0.22,99.4,6.05,6.01,0.04,3.75,6.01,1272.5,0.57,0.98,217.9
2013-11-18 12:00:00,985.3,4.95,279.29,3.52,90.4,8.7,7.87,0.84,4.98,7.98,1230.44,0.54,1.08,169.4
2013-11-19 12:00:00,979.86,4.7,279.48,3.53,92.1,8.55,7.87,0.68,5.01,8.03,1224.76,1.14,2.08,186.0
2013-11-20 12:00:00,976.48,1.65,276.68,1.15,96.5,6.88,6.64,0.24,4.24,6.8,1234.67,1.21,2.08,215.2
2013-11-21 12:00:00,975.22,2.4,277.54,0.78,89.0,7.26,6.46,0.8,4.13,6.63,1229.8,4.38,5.69,46.36
2013-11-22 12:00:00,981.27,2.28,276.93,2.28,100.0,7.2,7.2,0.0,4.58,7.34,1237.62,2.97,4.99,22.06
2013-11-23 12:00:00,989.4,3.93,277.94,3.93,100.0,8.1,8.1,0.0,5.11,8.19,1240.02,2.32,3.95,24.68
2013-11-24 12:00:00,991.67,3.97,277.79,1.87,86.1,8.12,6.99,1.13,4.4,7.05,1243.23,1.26,3.16,247.5
2013-11-25 12:00:00,999.88,1.53,274.7,-3.94,66.81,6.82,4.56,2.27,2.84,4.56,1265.85,1.73,3.28,269.0
2013-11-26 12:00:00,1005.23,1.2,273.95,-2.52,76.1,6.66,5.07,1.59,3.14,5.04,1273.93,0.89,3.16,93.2
2013-11-27 12:00:00,1006.34,-2.5,270.17,-4.28,87.5,5.08,4.45,0.64,2.75,4.42,1293.07,1.27,2.08,181.7
2013-11-28 12:00:00,1001.74,4.59,277.61,3.48,92.5,8.48,7.85,0.64,4.89,7.83,1252.68,4.33,6.37,258.0
2013-11-29 12:00:00,995.47,5.53,279.05,1.58,75.6,9.06,6.85,2.21,4.29,6.88,1241.09,3.02,6.61,227.2
2013-11-30 12:00:00,989.11,4.75,278.79,2.11,82.9,8.58,7.11,1.47,4.49,7.19,1236.46,2.6,4.41,261.7
2013-12-01 12:00:00,1000.43,5.91,279.04,2.53,78.8,9.3,7.33,1.97,4.57,7.33,1245.35,1.75,4.08,291.1
2013-12-02 12:00:00,1008.16,5.9,278.42,1.66,74.1,9.3,6.89,2.41,4.26,6.83,1255.26,1.38,2.88,191.6
2013-12-03 12:00:00,1002.75,0.74,273.68,-1.32,86.0,6.44,5.54,0.9,3.45,5.53,1272.69,0.39,1.12,209.8
2013-12-04 12:00:00,997.35,0.37,273.74,-1.87,84.8,6.28,5.32,0.95,3.33,5.34,1267.62,1.96,3.73,212.9
2013-12-05 12:00:00,992.82,3.13,276.86,-1.39,72.1,7.65,5.51,2.13,3.46,5.55,1249.19,7.77,11.23,216.9
2013-12-06 12:00:00,985.25,2.28,276.61,-3.76,64.18,7.2,4.62,2.58,2.92,4.69,1243.87,4.11,10.51,255.1
2013-12-07 12:00:00,996.83,1.63,275.04,-1.13,81.8,6.87,5.62,1.25,3.51,5.64,1261.04,2.84,6.21,250.5
2013-12-08 12:00:00,997.59,6.25,279.61,2.31,75.8,9.52,7.22,2.3,4.51,7.24,1240.35,3.43,5.61,208.2
2013-12-09 12:00:00,997.78,8.33,281.67,4.73,78.0,10.98,8.57,2.42,5.36,8.59,1230.8,3.42,7.25,257.5
2013-12-10 12:00:00,1008.64,7.99,280.46,7.36,95.8,10.73,10.28,0.45,6.36,10.19,1244.95,1.05,1.66,169.9
2013-12-11 12:00:00,1007.94,3.35,275.89,3.24,99.2,7.77,7.71,0.06,4.77,7.65,1266.18,1.19,1.92,166.1
2013-12-12 12:00:00,1004.08,-0.17,272.67,-0.17,100.0,6.03,6.03,0.0,3.74,6.01,1278.4,0.93,1.4,223.3
2013-12-13 12:00:00,998.65,2.17,275.43,2.14,99.8,7.14,7.13,0.01,4.45,7.14,1260.14,1.0,1.46,189.3
2013-12-14 12:00:00,999.09,1.66,274.89,-0.51,85.4,6.89,5.88,1.01,3.67,5.89,1263.62,2.76,5.25,195.8
2013-12-15 12:00:00,1002.14,5.74,278.73,-0.05,66.24,9.19,6.09,3.1,3.79,6.07,1248.87,7.34,9.89,216.4
2013-12-16 12:00:00,1000.96,8.08,281.16,-0.31,55.3,10.8,5.97,4.83,3.72,5.96,1237.06,0.74,2.28,147.3
2013-12-17 12:00:00,998.78,5.99,279.25,-1.25,59.6,9.35,5.57,3.78,3.48,5.58,1243.77,1.43,2.48,220.6
2013-12-18 12:00:00,995.99,3.37,276.85,-0.84,73.8,7.78,5.74,2.04,3.6,5.77,1251.96,0.4,0.84,178.9
2013-12-19 12:00:00,982.28,6.35,280.94,-0.12,63.13,9.59,6.05,3.53,3.84,6.16,1221.39,2.65,3.88,144.7
2013-12-20 12:00:00,994.92,5.01,278.57,3.33,88.9,8.73,7.76,0.97,4.87,7.8,1242.32,1.03,1.96,164.7
2013-12-21 12:00:00,1002.38,4.62,277.59,-0.41,69.74,8.5,5.93,2.57,3.69,5.92,1254.25,2.72,4.17,174.7
2013-12-22 12:00:00,992.37,9.65,283.43,5.35,74.5,12.01,8.95,3.06,5.63,9.01,1218.22,7.55,11.49,206.8
2013-12-23 12:00:00,992.53,7.91,281.67,3.01,71.1,10.67,7.59,3.08,4.77,7.65,1226.6,3.26,4.97,197.9
2013-12-24 12:00:00,976.06,10.31,285.44,1.02,52.39,12.55,6.58,5.98,4.2,6.74,1196.44,5.53,8.41,179.0
2013-12-25 12:00:00,966.93,9.06,284.95,1.04,57.09,11.54,6.59,4.95,4.25,6.81,1190.46,3.23,4.61,171.9
2013-12-26 12:00:00,967.62,4.96,280.75,4.91,99.7,8.7,8.68,0.03,5.6,8.97,1207.9,2.02,3.32,43.6
2013-12-27 12:00:00,978.56,6.28,281.18,0.02,64.12,9.54,6.12,3.42,3.9,6.25,1217.03,8.29,13.03,196.2
2013-12-28 12:00:00,976.41,10.31,285.41,1.28,53.39,12.55,6.7,5.85,4.28,6.86,1196.81,6.94,12.77,202.7
2013-12-29 12:00:00,989.16,5.91,279.94,2.26,77.3,9.3,7.19,2.11,4.53,7.27,1231.36,6.04,9.37,208.7
2013-12-30 12:00:00,1000.53,4.38,277.5,-0.67,69.58,8.36,5.81,2.54,3.62,5.81,1253.09,3.63,6.09,173.9
2013-12-31 12:00:00,993.67,4.62,278.28,0.01,71.9,8.5,6.11,2.39,3.83,6.15,1243.26,1.7,2.72,176.0
2014-01-01 12:00:00,988.1,2.0,276.1,-1.84,75.6,7.06,5.34,1.72,3.37,5.4,1248.42,3.28,4.89,148.5
2014-01-02 12:00:00,978.78,6.18,281.06,1.58,72.3,9.47,6.85,2.62,4.36,7.0,1217.4,4.89,8.01,189.7
2014-01-03 12:00:00,983.29,6.44,280.95,2.95,78.3,9.65,7.55,2.09,4.79,7.68,1221.55,1.58,3.16,174.7
2014-01-04 12:00:00,983.72,6.5,280.97,2.92,77.8,9.69,7.54,2.15,4.78,7.66,1221.83,2.29,3.92,176.1
2014-01-05 12:00:00,979.96,7.46,282.25,4.32,80.4,10.35,8.32,2.03,5.3,8.49,1212.61,2.21,4.06,239.9
2014-01-06 12:00:00,985.46,7.3,281.64,-0.03,59.55,10.24,6.1,4.14,3.86,6.19,1221.18,4.41,6.17,167.8
2014-01-07 12:00:00,989.91,11.62,285.61,4.81,62.88,13.7,8.61,5.08,5.43,8.7,1206.94,5.66,7.93,201.5
2014-01-08 12:00:00,991.63,13.35,287.2,4.52,55.01,15.35,8.44,6.9,5.31,8.51,1201.82,5.28,11.45,240.3
2014-01-09 12:00:00,981.92,12.06,286.71,6.54,68.89,14.1,9.71,4.39,6.18,9.89,1194.81,7.84,11.43,204.0
2014-01-10 12:00:00,989.34,7.16,281.18,0.11,60.71,10.14,6.15,3.98,3.88,6.22,1226.59,3.26,6.37,226.1
2014-01-11 12:00:00,989.19,3.4,277.42,1.01,84.3,7.8,6.57,1.22,4.14,6.65,1242.88,1.23,1.88,84.1
2014-01-12 12:00:00,997.3,5.03,278.41,-1.93,60.57,8.75,5.3,3.45,3.31,5.31,1246.35,1.8,3.93,238.3
2014-01-13 12:00:00,986.83,2.68,276.89,0.44,85.1,7.41,6.31,1.1,3.98,6.39,1243.26,1.65,2.68,198.3
2014-01-14 12:00:00,980.62,2.77,277.48,2.35,97.0,7.46,7.24,0.22,4.6,7.38,1234.56,0.81,1.16,27.11
2014-01-15 12:00:00,984.68,4.32,278.71,2.39,87.2,8.32,7.26,1.07,4.6,7.37,1232.77,1.93,2.8,147.4
2014-01-16 12:00:00,979.16,5.04,279.88,3.13,87.4,8.75,7.65,1.1,4.87,7.81,1222.49,2.49,3.48,151.9
2014-01-17 12:00:00,977.96,7.18,282.13,3.87,79.4,10.15,8.06,2.09,5.14,8.24,1211.46,2.88,4.71,185.4
2014-01-18 12:00:00,979.8,5.01,279.8,2.61,84.4,8.73,7.37,1.36,4.69,7.52,1223.56,1.78,2.4,151.8
2014-01-19 12:00:00,976.35,2.7,277.75,2.54,98.9,7.42,7.34,0.08,4.69,7.51,1229.47,0.44,1.08,200.2
2014-01-20 12:00:00,978.08,-1.0,273.89,-1.0,100.0,5.68,5.68,0.0,3.62,5.8,1249.18,3.5,5.01,27.02
2014-01-21 12:00:00,984.46,-1.27,273.11,-1.88,95.6,5.56,5.32,0.24,3.37,5.4,1258.78,1.02,1.52,31.67
2014-01-22 12:00:00,987.72,-1.07,273.05,-1.92,93.9,5.65,5.3,0.34,3.35,5.37,1262.04,2.33,2.88,40.36
2014-01-23 12:00:00,990.9,-2.87,271.0,-4.14,90.9,4.94,4.49,0.45,2.82,4.53,1274.93,1.38,1.94,28.66
2014-01-24 12:00:00,988.7,-2.57,271.47,-3.53,93.1,5.05,4.7,0.35,2.96,4.76,1270.58,3.71,4.73,35.01
2014-01-25 12:00:00,995.03,-7.86,265.68,-9.26,89.6,3.37,3.02,0.35,1.89,3.04,1305.05,3.59,4.53,35.5
2014-01-26 12:00:00,983.63,-9.51,264.9,-11.35,86.3,2.96,2.56,0.41,1.62,2.6,1298.39,2.3,3.02,40.52
2014-01-27 12:00:00,971.33,4.11,279.59,1.74,84.5,8.2,6.93,1.27,4.45,7.13,1217.07,1.34,2.0,176.1
2014-01-28 12:00:00,977.21,1.79,276.77,-0.92,82.1,6.95,5.71,1.24,3.64,5.84,1235.37,1.84,2.76,170.7
2014-01-29 12:00:00,978.46,-4.54,270.3,-5.69,91.6,4.36,3.99,0.37,2.54,4.08,1266.96,3.63,4.97,24.98
2014-01-30 12:00:00,983.72,0.83,275.28,-4.22,68.81,6.49,4.46,2.02,2.83,4.54,1248.58,2.96,4.37,179.6
2014-01-31 12:00:00,983.18,1.92,276.41,-2.32,73.4,7.02,5.15,1.87,3.26,5.24,1242.65,0.67,1.12,175.7
2014-02-01 12:00:00,976.99,5.75,280.77,0.88,70.8,9.19,6.51,2.68,4.16,6.66,1217.21,3.98,6.85,162.8
2014-02-02 12:00:00,987.67,2.66,276.8,2.34,97.8,7.4,7.23,0.16,4.57,7.32,1244.0,0.44,1.0,133.7
2014-02-03 12:00:00,988.13,2.19,276.29,2.06,99.1,7.15,7.09,0.06,4.47,7.17,1246.77,0.47,1.0,7.37
2014-02-04 12:00:00,985.81,3.85,278.15,-1.02,70.4,8.05,5.67,2.38,3.58,5.75,1237.03,3.38,5.61,160.5
2014-02-05 12:00:00,975.17,4.23,279.39,-1.08,68.27,8.27,5.64,2.62,3.61,5.79,1222.01,4.55,6.57,159.7
2014-02-06 12:00:00,982.19,7.18,281.78,2.03,69.65,10.15,7.07,3.08,4.49,7.2,1217.18,4.58,6.21,205.8
2014-02-07 12:00:00,969.61,12.17,287.86,2.01,49.73,14.2,7.06,7.14,4.54,7.28,1180.54,7.45,12.61,182.6
2014-02-08 12:00:00,973.24,7.55,282.9,-0.24,57.64,10.41,6.0,4.41,3.84,6.17,1204.97,6.23,8.93,177.6
2014-02-09 12:00:00,971.32,6.84,282.34,-0.54,59.21,9.91,5.87,4.04,3.77,6.04,1205.72,8.12,13.13,216.8
2014-02-10 12:00:00,971.97,5.85,281.28,-1.05,61.1,9.26,5.66,3.6,3.63,5.82,1210.91,2.17,3.92,165.8
2014-02-11 12:00:00,977.52,5.97,280.95,-1.11,60.29,9.34,5.63,3.71,3.59,5.76,1217.3,5.89,7.85,211.0
2014-02-12 12:00:00,983.58,6.4,280.89,-1.1,58.57,9.62,5.64,3.99,3.57,5.73,1222.98,3.73,7.65,254.3
2014-02-13 12:00:00,972.82,7.67,283.05,1.12,63.08,10.5,6.62,3.88,4.25,6.81,1203.65,3.41,5.49,182.6
2014-02-14 12:00:00,984.09,5.77,280.21,-0.8,62.52,9.21,5.76,3.45,3.65,5.85,1226.32,5.56,8.49,211.5
2014-02-15 12:00:00,975.27,11.19,286.39,2.77,56.04,13.31,7.46,5.85,4.77,7.65,1191.36,3.99,5.45,182.0
2014-02-16 12:00:00,982.95,7.55,282.09,2.28,69.17,10.41,7.2,3.21,4.57,7.33,1216.46,6.44,9.97,210.7
2014-02-17 12:00:00,989.22,7.6,281.63,2.21,68.56,10.45,7.16,3.29,4.52,7.24,1224.04,5.27,8.21,216.1
2014-02-18 12:00:00,991.0,3.08,276.96,0.49,83.0,7.63,6.33,1.3,3.98,6.39,1246.7,1.8,2.28,209.3
2014-02-19 12:00:00,986.07,8.24,282.53,3.63,72.6,10.92,7.92,2.99,5.01,8.04,1217.0,2.38,3.84,211.8
2014-02-20 12:00:00,986.93,9.03,283.25,3.06,66.09,11.52,7.61,3.91,4.81,7.71,1214.8,4.93,8.61,199.2
2014-02-21 12:00:00,980.54,9.27,284.02,4.36,71.3,11.7,8.35,3.36,5.31,8.51,1205.55,5.64,7.57,203.2
2014-02-22 12:00:00,988.39,7.68,281.78,0.71,61.23,10.51,6.43,4.07,4.06,6.51,1223.01,5.37,9.21,201.8
2014-02-23 12:00:00,996.89,7.67,281.08,0.14,58.78,10.5,6.17,4.33,3.86,6.19,1233.72,4.69,7.09,194.4
2014-02-24 12:00:00,992.15,9.44,283.24,-1.43,46.44,11.84,5.5,6.34,3.45,5.54,1220.46,3.91,5.61,158.3
2014-02-25 12:00:00,987.02,11.48,285.71,1.78,51.21,13.57,6.95,6.62,4.39,7.04,1204.76,3.15,5.43,167.5
2014-02-26 12:00:00,989.37,10.17,284.2,2.23,57.7,12.43,7.17,5.26,4.52,7.25,1213.12,2.05,3.32,127.2
2014-02-27 12:00:00,990.64,8.33,282.25,4.44,76.4,10.98,8.39,2.59,5.29,8.47,1222.05,2.13,3.34,225.9
2014-02-28 12:00:00,979.07,5.58,280.43,0.54,69.88,9.09,6.35,2.74,4.05,6.49,1220.6,4.6,7.65,216.1
2014-03-01 12:00:00,976.36,8.88,283.98,1.34,59.05,11.4,6.73,4.67,4.3,6.89,1202.8,1.57,2.56,130.3
2014-03-02 12:00:00,978.73,7.08,281.97,1.97,69.87,10.08,7.04,3.04,4.49,7.2,1213.33,1.29,2.2,158.5
2014-03-03 12:00:00,967.26,10.69,286.57,1.83,54.16,12.87,6.97,5.9,4.5,7.21,1183.85,2.03,3.6,168.4
2014-03-04 12:00:00,976.54,6.48,281.55,2.46,75.4,9.68,7.3,2.38,4.66,7.47,1213.07,1.85,2.56,37.18
2014-03-05 12:00:00,990.21,9.07,283.03,3.2,66.59,11.55,7.69,3.86,4.84,7.77,1218.64,1.24,2.88,242.2
2014-03-06 12:00:00,1003.73,8.39,281.25,3.91,73.3,11.03,8.08,2.94,5.02,8.05,1238.13,0.56,1.7,79.0
2014-03-07 12:00:00,999.95,6.46,279.63,6.2,98.2,9.66,9.49,0.17,5.92,9.49,1241.29,0.98,2.2,135.3
2014-03-08 12:00:00,1007.45,8.34,280.9,4.48,76.6,10.99,8.42,2.57,5.21,8.36,1242.8,0.81,1.64,174.0
2014-03-09 12:00:00,1005.66,12.0,284.7,3.57,56.19,14.04,7.89,6.15,4.9,7.85,1224.9,2.05,3.04,143.5
2014-03-10 12:00:00,998.3,14.53,287.83,1.57,41.32,16.57,6.85,9.72,4.28,6.86,1205.7,2.03,3.72,127.7
2014-03-11 12:00:00,1004.24,9.85,282.67,3.11,62.78,12.17,7.64,4.53,4.75,7.61,1232.57,1.49,3.62,35.05
2014-03-12 12:00:00,1007.6,6.51,279.07,5.95,96.2,9.7,9.33,0.37,5.78,9.26,1250.68,1.54,2.5,145.6
2014-03-13 12:00:00,1001.76,13.51,286.53,2.32,46.56,15.51,7.22,8.29,4.49,7.21,1214.02,1.1,2.24,127.5
2014-03-14 12:00:00,999.09,12.49,285.72,2.39,50.03,14.5,7.26,7.25,4.53,7.26,1215.08,1.61,3.04,149.5
2014-03-15 12:00:00,988.83,7.55,281.61,2.53,70.4,10.41,7.33,3.08,4.62,7.41,1223.7,3.67,9.29,273.8
2014-03-16 12:00:00,986.45,10.51,284.78,7.07,79.2,12.72,10.07,2.65,6.38,10.21,1206.73,3.64,7.17,267.4
2014-03-17 12:00:00,991.08,10.75,284.64,4.88,66.98,12.93,8.66,4.27,5.45,8.74,1212.05,2.08,5.21,268.4
2014-03-18 12:00:00,988.05,11.27,285.41,3.77,59.83,13.38,8.01,5.38,5.06,8.1,1206.42,3.26,5.53,212.0
2014-03-19 12:00:00,993.8,10.25,283.91,4.17,65.89,12.5,8.24,4.26,5.17,8.29,1217.73,4.07,8.25,248.9
2014-03-20 12:00:00,993.06,17.93,291.67,2.51,35.56,20.58,7.32,13.26,4.6,7.37,1185.13,2.66,3.88,204.3
2014-03-21 12:00:00,981.38,18.87,293.6,5.92,42.64,21.83,9.31,12.52,5.92,9.49,1166.48,10.51,16.05,217.0
2014-03-20 12:00:00,993.06,17.93,291.67,2.51,35.56,20.58,7.32,13.26,4.6,7.37,1185.13,2.66,3.88,204.3
2014-03-21 12:00:00,981.38,18.87,293.6,5.92,42.64,21.83,9.31,12.52,5.92,9.49,1166.48,10.51,16.05,217.0
2014-03-22 12:00:00,978.61,8.86,283.77,7.02,88.2,11.38,10.04,1.34,6.41,10.26,1204.12,2.46,4.4,228.4
2014-03-23 12:00:00,979.35,7.85,282.69,1.73,65.11,10.63,6.92,3.71,4.41,7.07,1210.83,1.86,3.44,250.3
2014-03-24 12:00:00,984.84,6.71,281.1,1.17,67.63,9.83,6.65,3.18,4.21,6.75,1222.73,1.36,2.76,286.8
2014-03-25 12:00:00,983.33,5.8,280.3,0.17,66.99,9.23,6.18,3.05,3.92,6.29,1225.05,1.14,2.62,51.87
2014-03-26 12:00:00,988.13,8.23,282.35,0.56,58.33,10.91,6.36,4.55,4.01,6.44,1220.33,1.77,3.2,33.73
2014-03-27 12:00:00,988.03,10.06,284.2,2.19,57.95,12.34,7.15,5.19,4.52,7.24,1211.95,4.12,7.11,62.68
2014-03-28 12:00:00,993.7,7.14,280.81,4.08,80.8,10.12,8.18,1.94,5.14,8.23,1231.14,3.93,5.01,43.07
2014-03-29 12:00:00,996.43,13.19,286.64,4.3,54.73,15.19,8.31,6.87,5.2,8.34,1208.38,2.4,3.68,28.66
2014-03-30 12:00:00,990.5,16.38,290.33,6.79,52.96,18.66,9.88,8.78,6.23,9.98,1187.23,1.1,2.32,110.9
2014-03-31 12:00:00,988.36,14.08,288.2,6.52,60.29,16.09,9.7,6.39,6.13,9.82,1194.22,1.1,1.68,87.0
2014-04-01 12:00:00,986.63,15.75,290.02,4.69,47.66,17.92,8.54,9.38,5.4,8.66,1185.76,2.07,3.04,70.4
2014-04-02 12:00:00,982.13,19.42,294.09,7.17,44.92,22.59,10.15,12.44,6.45,10.33,1164.81,3.17,5.08,164.6
2014-04-03 12:00:00,978.26,20.83,295.84,8.51,45.09,24.65,11.12,13.54,7.1,11.36,1154.2,2.27,4.18,48.32
2014-04-04 12:00:00,982.65,15.28,289.89,10.27,72.0,17.39,12.52,4.87,7.96,12.74,1181.07,4.16,6.57,42.26
2014-04-05 12:00:00,987.49,13.4,287.59,7.93,69.43,15.4,10.69,4.71,6.76,10.82,1195.54,1.07,2.12,3.82
2014-04-06 12:00:00,991.48,16.74,290.61,6.64,51.24,19.09,9.78,9.31,6.16,9.87,1186.98,1.76,3.68,216.7
2014-04-07 12:00:00,991.07,19.13,293.04,10.18,56.09,22.19,12.45,9.74,7.85,12.56,1175.58,1.49,3.08,238.8
2014-04-08 12:00:00,987.02,14.74,288.98,4.33,49.58,16.79,8.33,8.47,5.26,8.44,1190.49,7.85,12.57,245.6
2014-04-09 12:00:00,995.51,10.41,283.94,1.74,54.82,12.64,6.93,5.71,4.34,6.96,1219.74,3.98,7.09,251.0
2014-04-10 12:00:00,994.1,11.23,284.87,6.04,70.3,13.35,9.38,3.96,5.89,9.44,1213.37,1.95,4.08,285.5
2014-04-11 12:00:00,992.5,11.64,285.41,7.92,77.9,13.71,10.68,3.03,6.72,10.76,1209.06,1.56,2.56,144.5
2014-04-12 12:00:00,991.19,12.71,286.59,6.98,68.06,14.72,10.02,4.7,6.31,10.1,1203.25,1.35,2.16,117.4
2014-04-13 12:00:00,990.72,13.56,287.49,3.95,52.12,15.56,8.11,7.45,5.11,8.18,1199.99,1.27,3.2,242.1
2014-04-14 12:00:00,984.78,10.11,284.52,2.04,57.17,12.38,7.08,5.3,4.48,7.19,1207.77,3.95,9.21,295.0
2014-04-15 12:00:00,994.85,7.8,281.38,0.38,59.3,10.59,6.28,4.31,3.94,6.31,1230.57,3.06,6.45,255.2
2014-04-16 12:00:00,1003.83,7.78,280.63,1.41,63.97,10.58,6.77,3.81,4.2,6.74,1241.56,2.67,4.0,54.37
2014-04-17 12:00:00,996.43,11.47,284.92,-3.02,36.04,13.56,4.89,8.67,3.06,4.9,1217.28,4.44,7.33,174.9
2014-04-18 12:00:00,983.8,5.28,279.74,3.05,85.5,8.9,7.61,1.29,4.82,7.73,1227.26,3.26,4.65,234.2
2014-04-19 12:00:00,990.46,7.51,281.44,6.69,94.5,10.38,9.81,0.57,6.19,9.91,1224.73,2.46,3.92,37.97
2014-04-20 12:00:00,983.09,16.88,291.46,7.49,53.86,19.26,10.37,8.89,6.59,10.55,1176.06,3.36,6.68,75.6
2014-04-21 12:00:00,978.6,15.13,290.08,6.71,57.09,17.22,9.83,7.39,6.27,10.05,1178.02,4.29,6.97,85.4
2014-04-22 12:00:00,985.43,16.62,291.0,7.9,56.28,18.94,10.66,8.28,6.76,10.82,1179.79,3.6,6.16,212.9
2014-04-23 12:00:00,992.95,18.25,292.0,8.02,51.22,21.0,10.76,10.24,6.77,10.83,1182.14,3.7,5.4,31.73
2014-04-24 12:00:00,993.35,15.21,288.92,11.58,78.9,17.31,13.66,3.65,8.6,13.75,1193.76,5.49,7.28,35.71
2014-04-25 12:00:00,987.08,16.56,290.8,11.27,70.9,18.87,13.38,5.49,8.47,13.56,1180.79,4.71,5.6,34.82
2014-04-26 12:00:00,983.94,20.03,294.55,11.34,57.31,23.46,13.45,10.02,8.54,13.67,1163.05,3.08,5.12,55.78
2014-04-27 12:00:00,978.95,17.8,292.74,12.54,71.3,20.41,14.55,5.86,9.3,14.87,1165.49,1.63,3.28,108.3
